,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Alcohol & Schooling & Status Developed & Thinness 5-9 Years,0.5951046820756896,0.5550486382960356,Alcohol,-0.3484603771361453,Schooling,2.19523822289352,Status Developed,3.17806245208564,Thinness 5-9 Years,-0.3452017267115788,45.616787538728225
Schooling & Status Developed & Thinness 1-19 Years & Total Expenditure,0.5760225836453821,0.554987384249997,Schooling,1.9708345804571923,Thinness 1-19 Years,1.8439188649121574,Status Developed,-0.34462562688139764,Total Expenditure,-0.07174935380125269,47.24913787950247
Hiv/Aids & Status Developed & Thinness 1-19 Years & Under-Five Deaths,0.597137742531097,0.5549552723130009,Thinness 1-19 Years,-0.8383955969752103,Hiv/Aids,6.755948686780499,Status Developed,-0.5942796794976741,Under-Five Deaths,-0.0006239747087546377,72.98668230678425
Alcohol & Hiv/Aids & Polio & Status Developed,0.5852243997777755,0.5545025996548668,Alcohol,0.4692062309039112,Hiv/Aids,-0.9548492509474267,Status Developed,0.07758127170610218,Polio,4.284437069579751,62.16810453638082
Hiv/Aids & Infant Deaths & Population & Status Developed,0.5277890586369203,0.5542083064205887,Infant Deaths,-0.96446928647339,Population,-0.012698912322404571,Status Developed,1.0590046369343686e-08,Hiv/Aids,8.526181904181666,70.4980426697711
Hiv/Aids & Population & Status Developed & Total Expenditure,0.5178145937649703,0.5537200058832425,Population,-0.9820158621279304,Hiv/Aids,-2.30015695879206e-09,Status Developed,8.194269873834372,Total Expenditure,0.5497439707105393,66.87600297209944
Military & Schooling & Status Developed & Thinness 1-19 Years,0.5775271710094344,0.5536668904458049,Schooling,0.17687048461901483,Military,2.0441909468247212,Status Developed,1.5358594667577803,Thinness 1-19 Years,-0.2923635158609954,45.389936200554374
Alcohol & Fdi & Schooling & Status Developed,0.5644909342548182,0.5535250898547417,Alcohol,-0.25893369010870554,Fdi,0.015402994928886304,Status Developed,2.365484729821816,Schooling,3.086991367316976,41.29896935101826
Fdi & Schooling & Status Developed & Total Expenditure,0.5555486202034821,0.5535124791518704,Fdi,0.016980222020153316,Schooling,2.2312362786128697,Status Developed,1.8267432389787475,Total Expenditure,-0.04746941187310183,42.23521438907415
Alcohol & Gdp & Schooling & Status Developed,0.5751979539738595,0.5532820692601553,Alcohol,-0.3198616102736758,Schooling,9.012478209821965e-05,Status Developed,2.2500795078302054,Gdp,3.02889060027067,42.496013724027975
Gdp & Hiv/Aids & Population & Status Developed,0.5651045994003561,0.5532804775554895,Population,0.00018251697871214336,Gdp,-0.9345606651501387,Status Developed,-3.7043432765671014e-09,Hiv/Aids,5.9115261044655,69.63433451228015
Hiv/Aids & Measles & Status Developed & Total Expenditure,0.516582691237292,0.5526338492290958,Hiv/Aids,-1.009887812607156,Total Expenditure,-1.803924548333816e-05,Status Developed,8.100860094932182,Measles,0.4213119909112578,67.87656456190174
Gdp & Hiv/Aids & Military & Status Developed,0.5674275965078109,0.5526193664414233,Gdp,0.0002033483281412914,Military,-0.93886053242296,Status Developed,0.17793848167209134,Hiv/Aids,5.703220277586588,69.17641400186291
Percentage Expenditure & Schooling & Status Developed & Under-Five Deaths,0.5642960081074053,0.5523423924883171,Schooling,0.0004780457738564758,Under-Five Deaths,2.127142829353234,Status Developed,1.453052755486136,Percentage Expenditure,-0.0012442917059996006,42.95808229565671
Fdi & Hiv/Aids & Percentage Expenditure & Status Developed,0.5512922813806365,0.5523343436102351,Fdi,0.006001893696345752,Hiv/Aids,-1.0031552687554466,Status Developed,0.0010293235746450247,Percentage Expenditure,6.047940228122155,69.84492119164914
Alcohol & Hiv/Aids & Status Developed & Under-Five Deaths,0.5715058798076021,0.5519311462392468,Alcohol,0.576647179623342,Hiv/Aids,-0.9469580848415774,Status Developed,4.90331270801026,Under-Five Deaths,-0.0063342379274473615,68.31485659273378
Alcohol & Schooling & Status Developed & Thinness 1-19 Years,0.5913763243841683,0.5511444476859063,Alcohol,-0.31386173845186305,Schooling,2.105579704446809,Status Developed,3.4158458182003875,Thinness 1-19 Years,-0.3185560809558696,46.46061260093323
Diphtheria & Hiv/Aids & Status Developed & Under-Five Deaths,0.5750761642654689,0.5509807709133221,Hiv/Aids,0.0872180151708446,Diphtheria,-0.8590639600040331,Status Developed,7.506727400642798,Under-Five Deaths,-0.00696646582735494,63.2452159821236
Alcohol & Hiv/Aids & Percentage Expenditure & Status Developed,0.5881927004281405,0.5507649862780846,Alcohol,0.4409629885964638,Hiv/Aids,-0.9680167366019984,Status Developed,0.0010227616053944955,Percentage Expenditure,3.4353939706069614,68.30919944527098
Bmi & Measles & Schooling & Status Developed,0.5981809431553066,0.5505658302476928,Schooling,0.11087882532932852,Bmi,1.6086705468622764e-05,Status Developed,1.8101513186394311,Measles,1.8886361577683994,42.789533823219294
Hiv/Aids & Infant Deaths & Percentage Expenditure & Status Developed,0.5743388086969856,0.5502368950879593,Infant Deaths,-0.9337581260224893,Hiv/Aids,-0.00818762188475601,Status Developed,0.001093747924091915,Percentage Expenditure,5.80463343204565,70.04031179146146
Adult Mortality & Hepatitis B & Status Developed & Under-Five Deaths,0.6404884965248183,0.5499208909632283,Adult Mortality,-0.046834755968664245,Under-Five Deaths,0.02597463725701471,Status Developed,5.373516579050412,Hepatitis B,-0.0052863688845754195,75.17430560563098
Bmi & Population & Schooling & Status Developed,0.5967978121310147,0.5497002896115097,Schooling,0.10791384953517859,Population,3.6406140998650806e-09,Status Developed,1.853807606970791,Bmi,2.1219407645074955,42.328871212122365
Fdi & Gdp & Hiv/Aids & Status Developed,0.5668146337677502,0.5493756966365619,Fdi,0.006213562103590244,Gdp,0.00018984641177865037,Status Developed,-0.9268526095246834,Hiv/Aids,5.985785243061011,69.35296066505464
Hepatitis B & Income Composition Of Resources & Status Developed & Under-Five Deaths,0.684150253824818,0.548841904420157,Income Composition Of Resources,0.006837389291033469,Under-Five Deaths,45.823127591476684,Status Developed,0.912549232408775,Hepatitis B,3.556995770281901e-05,38.993903710372194
Diphtheria & Schooling & Status Developed & Total Expenditure,0.5725319326582226,0.5487318228857765,Schooling,0.05141964096189247,Diphtheria,2.1124698544412004,Status Developed,2.2853333081404315,Total Expenditure,-0.06955296227110919,39.34805592729994
Income Composition Of Resources & Military & Status Developed & Total Expenditure,0.6902755818408562,0.5478791860198702,Income Composition Of Resources,45.749029977530185,Military,0.21490187845246672,Status Developed,0.7329645656300016,Total Expenditure,0.20537010181525273,37.97444489770685
Fdi & Hiv/Aids & Polio & Status Developed,0.5486907882527261,0.5473706141075564,Fdi,0.0002798720744855058,Hiv/Aids,-0.9043259732331934,Status Developed,0.08657385005795715,Polio,7.440818241294424,63.16199266001549
Alcohol & Polio & Schooling & Status Developed,0.5743703992251354,0.5471410710786139,Alcohol,-0.2201782149702058,Schooling,0.03683271608224159,Status Developed,2.1997898587984954,Polio,3.0909027124167423,40.20906249862513
Fdi & Polio & Schooling & Status Developed,0.5675642297569841,0.5469076092325504,Fdi,0.016654345620781972,Schooling,0.03999957516742392,Status Developed,2.0977612341981198,Polio,1.7603534486354786,40.12718504938958
Fdi & Gdp & Schooling & Status Developed,0.5688387345976949,0.5465300156902475,Fdi,0.018703648964066864,Schooling,8.074069073482539e-05,Status Developed,2.0775401902058106,Gdp,1.1148311332938876,43.38774622795387
Hepatitis B & Measles & Schooling & Status Developed,0.5585727039538079,0.5461427494840827,Schooling,0.022838996318147453,Measles,3.5251081966622974e-05,Status Developed,2.2476399946898917,Hepatitis B,2.374891045593556,39.74462992789024
Adult Mortality & Hepatitis B & Status Developed & Total Expenditure,0.6265311972908771,0.5457820554388195,Adult Mortality,-0.046858291080921016,Total Expenditure,0.03083776744500502,Status Developed,4.926316711130202,Hepatitis B,0.2782636805883097,72.87608027046136
Gdp & Polio & Schooling & Status Developed,0.5766023921003403,0.5455107774086643,Schooling,6.967851898324064e-05,Gdp,0.03858758256798689,Status Developed,2.0642135915879543,Polio,1.403662866547003,40.526348966936524
Hepatitis B & Schooling & Status Developed & Under-Five Deaths,0.5587685765995697,0.5451396815459146,Schooling,0.0143420799867733,Under-Five Deaths,2.154088672678501,Status Developed,2.1761364936616197,Hepatitis B,-0.0008415049146517362,41.86175080547602
Infant Deaths & Population & Schooling & Status Developed,0.5570011741644315,0.5441301751054547,Infant Deaths,-0.0021858324832945615,Schooling,4.4263186084340676e-09,Status Developed,2.213044268260693,Population,2.0447934562086103,42.16083332061173
Hepatitis B & Percentage Expenditure & Schooling & Status Developed,0.5693289701949293,0.5440838536434367,Schooling,0.02198951443359706,Hepatitis B,0.0006431984578945948,Status Developed,2.1405851985586444,Percentage Expenditure,0.8526716634860414,40.90113498760779
Military & Schooling & Status Developed & Total Expenditure,0.5562460970115382,0.5439565048088519,Schooling,0.24730891800519897,Military,2.196471498525474,Status Developed,2.4162485256643733,Total Expenditure,-0.14259047253657672,42.73173937549086
Gdp & Military & Schooling & Status Developed,0.5671294798908305,0.5416756222247221,Schooling,8.127952968105063e-05,Military,0.12304096325003089,Status Developed,2.192398149270937,Gdp,0.9624893691797846,41.78701359381532
Population & Schooling & Status Developed & Under-Five Deaths,0.5583505242898492,0.5409173245360073,Schooling,7.618787078936498e-09,Population,2.189988789080134,Status Developed,2.4771141108663457,Under-Five Deaths,-0.003372767983998326,42.2269144296951
Polio & Schooling & Status Developed & Thinness 1-19 Years,0.5892000372206546,0.5405432130274566,Schooling,0.03289554414846511,Thinness 1-19 Years,1.8923458085360625,Status Developed,1.7987834829836737,Polio,-0.3054029144279422,44.891729340937125
Hiv/Aids & Measles & Status Developed & Thinness 5-9 Years,0.5998215871435131,0.5397445212593961,Thinness 5-9 Years,-0.8516245634795313,Hiv/Aids,3.9124853615929434e-07,Status Developed,6.722366506362184,Measles,-0.5886489207249883,73.09828090877883
Military & Polio & Schooling & Status Developed,0.5672233975675947,0.5391851975190611,Schooling,0.19144954159192612,Military,0.038398537695836454,Status Developed,2.1462239368131013,Polio,2.385654592235659,39.25104784227146
Income Composition Of Resources & Population & Schooling & Status Developed,0.697575170970032,0.5385543890978576,Schooling,42.27400147634103,Income Composition Of Resources,1.0072113700176094e-09,Status Developed,0.2754147194105752,Population,0.5646451946345982,38.58023609492201
Diphtheria & Infant Deaths & Schooling & Status Developed,0.5760710168588925,0.5383647911442773,Infant Deaths,0.048650303377504686,Schooling,0.00019063623326326384,Status Developed,2.093449885927418,Diphtheria,2.1502489679811787,39.50179676210248
Alcohol & Population & Schooling & Status Developed,0.5670384874571984,0.5380611586569113,Alcohol,-0.2571333200310941,Schooling,1.01299626765309e-09,Status Developed,2.341431101044949,Population,2.9331586386294433,41.77128784853047
Hiv/Aids & Measles & Percentage Expenditure & Status Developed,0.5596567407806665,0.5377475793031047,Hiv/Aids,-0.9362922691565442,Measles,-3.7696478053824214e-05,Status Developed,0.0011634114365514198,Percentage Expenditure,6.175254411166128,69.68330900686439
Diphtheria & Fdi & Hiv/Aids & Status Developed,0.5628165101946327,0.5377208362864796,Fdi,0.09298833945569686,Hiv/Aids,0.006389634502943942,Status Developed,-0.9176791164490231,Diphtheria,8.01902951906481,62.074548033076944
Hiv/Aids & Military & Population & Status Developed,0.5035317310491902,0.5373543777375167,Population,-0.9355176739758663,Military,0.24680477757457425,Status Developed,-4.256543589820083e-09,Hiv/Aids,9.131623594461507,69.6465165507135
Alcohol & Hiv/Aids & Measles & Status Developed,0.5546235365005177,0.5372999246221208,Alcohol,0.5277154822106198,Hiv/Aids,-0.9896111288862267,Status Developed,-3.58702067370098e-05,Measles,5.351113603024951,68.31752558316371
Fdi & Hiv/Aids & Military & Status Developed,0.5022457277519126,0.5359072342532331,Fdi,0.003755341412843994,Military,-0.9370347531879402,Status Developed,0.2301327314809768,Hiv/Aids,8.599534879253305,69.85515667373615
Measles & Military & Schooling & Status Developed,0.5606487332328074,0.5355242015250278,Schooling,3.275333909772782e-05,Military,0.19796991417913246,Status Developed,2.207385456272071,Measles,2.3033312246539324,41.86270087570091
Adult Mortality & Status Developed & Thinness 1-19 Years & Total Expenditure,0.6851162534482886,0.5352197215608441,Adult Mortality,-0.043119825102506164,Thinness 1-19 Years,4.561611372553434,Status Developed,-0.4787023615513979,Total Expenditure,0.1304159151901686,77.83141025393559
Hiv/Aids & Infant Deaths & Status Developed & Total Expenditure,0.5423886098521348,0.5352114693585033,Infant Deaths,-0.961355739201663,Hiv/Aids,-0.008549070667472347,Status Developed,8.049819341068623,Total Expenditure,0.44755589050055117,67.7618439150007
Adult Mortality & Fdi & Status Developed & Total Expenditure,0.6193689863947389,0.5350717175517081,Adult Mortality,-0.04692613116137957,Fdi,-0.004223014343376907,Status Developed,5.998995710625099,Total Expenditure,0.25252732798839744,75.21461790505282
Diphtheria & Hiv/Aids & Polio & Status Developed,0.5744756012389475,0.534890538759416,Hiv/Aids,0.06820666559029029,Diphtheria,-0.9456881782563863,Status Developed,0.04931968683314958,Polio,7.064749363051202,60.49421779422891
Hepatitis B & Hiv/Aids & Military & Status Developed,0.5185892278536457,0.5341275070083614,Hiv/Aids,0.036218707217627585,Military,-0.9181150902580979,Status Developed,0.20822701940511826,Hepatitis B,8.224541124546827,66.99012560214784
Schooling & Status Developed & Total Expenditure & Under-Five Deaths,0.5603923431518347,0.5340840052282472,Schooling,2.245859574613653,Total Expenditure,1.9065725806520375,Status Developed,-0.02271508847683876,Under-Five Deaths,-0.0011270360740229801,41.92605087982638
Infant Deaths & Measles & Schooling & Status Developed,0.5592256020508923,0.5339999952657927,Infant Deaths,-0.0029515881930826104,Schooling,5.058211124763252e-05,Status Developed,2.186222843368403,Measles,2.419535696804465,42.39721201921009
Alcohol & Income Composition Of Resources & Percentage Expenditure & Status Developed,0.6954960200001794,0.5332745313801459,Alcohol,-0.32306420690356963,Income Composition Of Resources,48.17388835765092,Status Developed,0.000381697212695542,Percentage Expenditure,1.7241137491952367,39.20109404113472
Hiv/Aids & Percentage Expenditure & Population & Status Developed,0.5604571866264569,0.5325681614028915,Population,-0.9677844031175998,Hiv/Aids,0.0010646526344119537,Status Developed,-2.910388491837723e-09,Percentage Expenditure,6.433635210334136,69.72305225152444
Fdi & Hiv/Aids & Infant Deaths & Status Developed,0.5260969169926117,0.5324958252095576,Infant Deaths,0.003005641333929378,Fdi,-0.9787402137725675,Status Developed,-0.00890073627935295,Hiv/Aids,8.343664511705427,70.52719892399173
Hepatitis B & Hiv/Aids & Status Developed & Under-Five Deaths,0.5386769000546735,0.5309629403433742,Hiv/Aids,0.0322409749619265,Under-Five Deaths,-0.9045612343111996,Status Developed,8.291183320381249,Hepatitis B,-0.006587118004615755,67.87643901864742
Gdp & Hiv/Aids & Percentage Expenditure & Status Developed,0.5736257608327806,0.530400432305061,Gdp,0.0002749956266774088,Hiv/Aids,-0.9167110120429883,Status Developed,-0.0004726549439783012,Percentage Expenditure,5.5855517047379,69.43415841847026
Alcohol & Fdi & Hiv/Aids & Status Developed,0.5550322524826463,0.5299411782750727,Alcohol,0.5927167990508752,Fdi,0.00855840400687069,Status Developed,-0.9243314730376707,Hiv/Aids,4.75071589710662,67.72698073039568
Hiv/Aids & Military & Status Developed & Under-Five Deaths,0.5352456582900806,0.5294962331798618,Hiv/Aids,-0.9591968832311484,Military,0.38783417117303975,Status Developed,8.232643707278601,Under-Five Deaths,-0.008220951979870328,69.88538014303614
Alcohol & Percentage Expenditure & Schooling & Status Developed,0.583069814632902,0.5287896505328649,Alcohol,-0.3136697433802159,Schooling,0.0005086110370015528,Status Developed,2.3278279948144895,Percentage Expenditure,2.840707644071567,41.727606789341
Fdi & Schooling & Status Developed & Under-Five Deaths,0.5631546508910815,0.5282264535836642,Fdi,0.01697499140888048,Schooling,2.245189227300597,Status Developed,1.636780360635754,Under-Five Deaths,-0.0014732727419199954,41.82873773553692
Hepatitis B & Hiv/Aids & Infant Deaths & Status Developed,0.5360375238147055,0.5273382273622188,Infant Deaths,0.030097602604138476,Hiv/Aids,-0.9383496743477209,Status Developed,-0.008806146673443926,Hepatitis B,8.043564881655236,68.24985951556738
Diphtheria & Hiv/Aids & Population & Status Developed,0.5674724345636293,0.5269045458448671,Population,0.09996262581890393,Hiv/Aids,-0.8941036850911672,Status Developed,-2.5204069942219576e-09,Diphtheria,7.706364068725164,61.84658830416313
Alcohol & Hiv/Aids & Military & Status Developed,0.5587945147103694,0.5263505531173431,Alcohol,0.5397217305793063,Military,-0.9693055879137269,Status Developed,0.568548293705358,Hiv/Aids,5.555735783157592,67.0035504974723
Hepatitis B & Hiv/Aids & Status Developed & Total Expenditure,0.539539404233466,0.526302596424849,Hiv/Aids,0.030601984624066398,Total Expenditure,-0.9405761279716669,Status Developed,7.63846257220542,Hepatitis B,0.45041136842398277,65.25222088873004
Alcohol & Hepatitis B & Hiv/Aids & Status Developed,0.5694749519030977,0.5251549544607623,Alcohol,0.5285830437826746,Hiv/Aids,0.04016944700320502,Status Developed,-0.9613642258231052,Hepatitis B,4.810904881567871,65.15174441897648
Gdp & Schooling & Status Developed & Under-Five Deaths,0.574302086400665,0.5243524786658522,Schooling,7.61800566313186e-05,Gdp,2.0498326238471387,Status Developed,1.687741058620928,Under-Five Deaths,-0.00038703023786590407,43.89438365616452
Hepatitis B & Hiv/Aids & Measles & Status Developed,0.5203114824684055,0.5236297946706796,Hiv/Aids,0.03938923961427456,Measles,-0.9799942900002965,Status Developed,-2.5778131863885e-05,Hepatitis B,8.055242454395096,67.36372908844851
Measles & Percentage Expenditure & Schooling & Status Developed,0.5738586869439307,0.5227401445096306,Schooling,2.588069175658314e-05,Measles,0.0006277334682753518,Status Developed,2.141125288816818,Percentage Expenditure,1.0154708009728188,42.82721109375186
Infant Deaths & Schooling & Status Developed & Total Expenditure,0.5618310472279965,0.5224969111883175,Infant Deaths,-0.00031568153358806956,Schooling,2.271997912899932,Status Developed,1.8294120570590662,Total Expenditure,-0.026468101409436784,41.58073753887541
Fdi & Hiv/Aids & Status Developed & Under-Five Deaths,0.5344641725450183,0.5223700144330315,Fdi,0.0005713202513978623,Hiv/Aids,-0.9199017724871172,Status Developed,8.441708486419198,Under-Five Deaths,-0.006786328864972324,70.43551023332553
Hiv/Aids & Military & Polio & Status Developed,0.5587464468909591,0.5223260260358179,Hiv/Aids,-0.968307238525848,Military,0.1422252814596018,Status Developed,0.08218578225329026,Polio,7.725992987809551,63.139785226300646
Alcohol & Schooling & Status Developed & Under-Five Deaths,0.5722066246031375,0.5221777845519286,Alcohol,-0.24165598900213567,Schooling,2.405776030658856,Status Developed,2.979622486516563,Under-Five Deaths,-0.0006832486962600193,40.85782321142652
Infant Deaths & Percentage Expenditure & Schooling & Status Developed,0.5677605450950043,0.5220753026134721,Infant Deaths,0.0011956833126348081,Schooling,0.00048824262422112776,Status Developed,2.1698872907648536,Percentage Expenditure,1.7684053416398633,42.25809450213055
Schooling & Status Developed & Thinness 5-9 Years & Under-Five Deaths,0.5935805376239545,0.521974245131631,Schooling,2.028457791132388,Thinness 5-9 Years,1.8286920775644326,Status Developed,-0.35005198065457216,Under-Five Deaths,0.0022778397387688276,45.970283218019155
Diphtheria & Hiv/Aids & Status Developed & Total Expenditure,0.587779838629696,0.5196768621708829,Hiv/Aids,0.09139389615148022,Diphtheria,-0.8863505290305873,Status Developed,6.965442908752582,Total Expenditure,0.49790808983534596,59.60854865563887
Percentage Expenditure & Schooling & Status Developed & Thinness 5-9 Years,0.5995404682179655,0.5191048910709859,Schooling,0.00037817262431684797,Thinness 5-9 Years,1.9134738039724593,Status Developed,0.7695831913416382,Percentage Expenditure,-0.4050361463121801,47.6168948616015
Income Composition Of Resources & Infant Deaths & Status Developed & Total Expenditure,0.7017732436920473,0.5189412532786475,Infant Deaths,45.97502128947958,Income Composition Of Resources,-0.0007080554836701274,Status Developed,0.44284940100023873,Total Expenditure,0.18389318137094982,38.496648474236615
Bmi & Infant Deaths & Schooling & Status Developed,0.6065936150926365,0.5184890920157552,Infant Deaths,0.10836397838182207,Schooling,0.001435542577972404,Status Developed,1.8828093099554917,Bmi,1.736097583610879,42.09094716621098
Measles & Polio & Schooling & Status Developed,0.5764654833054406,0.5177113144705433,Schooling,-4.578568540655481e-07,Polio,0.043136551011582536,Status Developed,2.1118194199123677,Measles,2.153659633802811,39.772488025154736
Hepatitis B & Military & Schooling & Status Developed,0.5684136355094582,0.5175964143739693,Schooling,0.013972532015148349,Military,0.20718747809323323,Status Developed,2.1662873569715804,Hepatitis B,2.4306432648439618,41.14802351237054
Measles & Schooling & Status Developed & Under-Five Deaths,0.5681245527662082,0.5174622444921149,Schooling,3.5108168072612336e-05,Under-Five Deaths,2.217047186789993,Status Developed,2.1263491841687023,Measles,-0.0017758461022188143,42.19793435579005
Population & Schooling & Status Developed & Total Expenditure,0.5654604547182971,0.5168854258260089,Schooling,1.1656169194249807e-09,Population,2.254344367842636,Status Developed,1.9203847356972221,Total Expenditure,-0.038166667507545604,41.82493794075842
Income Composition Of Resources & Measles & Status Developed & Total Expenditure,0.6943196689823329,0.5158750337016884,Income Composition Of Resources,46.75867248920194,Total Expenditure,1.610104319516168e-05,Status Developed,0.45784740228454524,Measles,0.127890442518007,38.13323200895765
Measles & Population & Schooling & Status Developed,0.5654683006951156,0.5132188383970294,Schooling,2.2581877889622003e-05,Population,8.467075415285748e-11,Status Developed,2.230774569802434,Measles,2.0809147400934833,42.08235664583465
Hepatitis B & Hiv/Aids & Polio & Status Developed,0.5569847619980388,0.513181878927039,Hiv/Aids,0.009744164380201833,Polio,-0.9111978978747404,Status Developed,0.07519715493796397,Hepatitis B,8.06083306026261,63.029689989096774
Infant Deaths & Military & Schooling & Status Developed,0.5680484777768974,0.5113509588314824,Infant Deaths,-0.0008091631838086844,Military,0.1758686805964147,Status Developed,2.1959279468400843,Schooling,1.761403469991783,42.1872007659229
Hiv/Aids & Measles & Military & Status Developed,0.5150062150265278,0.5097915521407467,Hiv/Aids,-0.9556205551074084,Military,-3.388488076764423e-05,Status Developed,0.22648816767609398,Measles,8.704493597181454,69.84703689165589
Fdi & Hiv/Aids & Measles & Status Developed,0.5102754523177985,0.508209972757458,Fdi,0.0049778731362538995,Hiv/Aids,-1.0417008017930538,Status Developed,-3.475525610885377e-05,Measles,8.400822751341432,70.34618496871069
Military & Schooling & Status Developed & Under-Five Deaths,0.5681876448816017,0.5080887826913735,Schooling,0.10888519016444927,Military,2.2170058567133606,Status Developed,2.1790961267955997,Under-Five Deaths,-0.001782245898799939,41.93096644108185
Alcohol & Diphtheria & Schooling & Status Developed,0.5936057205735876,0.5075134299779056,Alcohol,-0.240048155278063,Schooling,0.053944017800823696,Status Developed,2.256481194686114,Diphtheria,2.871319777484155,38.08779104678384
Bmi & Diphtheria & Status Developed & Under-Five Deaths,0.4351730415708683,0.5068513839500149,Diphtheria,0.19385080088408985,Under-Five Deaths,0.09295795815602262,Status Developed,6.137648962994582,Bmi,-0.0016992132553508288,53.72920039393666
Bmi & Diphtheria & Polio & Status Developed,0.4492311963302897,0.5052096013013454,Diphtheria,0.19232235417362925,Polio,0.07846776795299648,Status Developed,0.03787052958743134,Bmi,5.964983934798756,51.662974210199835
Fdi & Hepatitis B & Hiv/Aids & Status Developed,0.5261600289875836,0.5049014545929464,Fdi,0.005017864502881592,Hiv/Aids,0.03700965993647021,Status Developed,-0.9307048779305624,Hepatitis B,7.867409764015099,67.35981518602813
Hiv/Aids & Infant Deaths & Measles & Status Developed,0.5361777340532938,0.5024104036535451,Infant Deaths,-0.9719620694179336,Hiv/Aids,-0.011520033845887139,Status Developed,1.6153839175681722e-05,Measles,8.182678060464218,70.51871582513209
Diphtheria & Income Composition Of Resources & Military & Status Developed,0.7016196040992131,0.5018867911696479,Income Composition Of Resources,0.010215117387340248,Military,46.977019020472454,Status Developed,0.20271425655790765,Diphtheria,0.7176092019103777,37.51169226719012
Fdi & Hiv/Aids & Population & Status Developed,0.5132640352530493,0.5001150177752733,Fdi,0.0035968748661942495,Population,-0.9491274012544495,Status Developed,-3.794521918898397e-09,Hiv/Aids,8.410245054970911,70.39750038502046
Hepatitis B & Schooling & Status Developed & Thinness 1-19 Years,0.593431797177804,0.4978584458345059,Schooling,0.01648122772124766,Thinness 1-19 Years,1.9740431602169473,Status Developed,1.6741103946070426,Hepatitis B,-0.34138455537855683,45.477904592421126
Bmi & Polio & Status Developed & Thinness 1-19 Years,0.4661217998570794,0.49735601939790763,Thinness 1-19 Years,0.16332971500442212,Polio,0.07468538259796687,Status Developed,5.404842330242901,Bmi,-0.40024205540865015,58.189342220793186
Diphtheria & Hiv/Aids & Measles & Status Developed,0.5775255301689028,0.49729805801544735,Hiv/Aids,0.09462121143328309,Diphtheria,-0.8926191268572609,Status Developed,-4.0039944096181834e-05,Measles,7.813205180463334,62.3018666886931
Infant Deaths & Status Developed & Thinness 5-9 Years & Under-Five Deaths,0.4131168145770707,0.49683621276638534,Infant Deaths,0.2646414458948455,Thinness 5-9 Years,7.384279678068065,Status Developed,-0.7973402388134316,Under-Five Deaths,-0.19397754945014345,72.34555392398093
Bmi & Polio & Population & Status Developed,0.4224299894196942,0.4961397414165411,Population,0.18766406439352035,Polio,0.08248837873470496,Status Developed,3.2752845990913215e-09,Bmi,6.180944823028491,54.85894996931425
Bmi & Diphtheria & Percentage Expenditure & Status Developed,0.4824422358751416,0.4946514073708461,Diphtheria,0.1842212908025999,Bmi,0.09911656137708512,Status Developed,0.0009130156989267807,Percentage Expenditure,4.521874026230109,52.72281635865128
Hiv/Aids & Measles & Population & Status Developed,0.5171693895836706,0.4932656473230409,Population,-0.9296977341984833,Hiv/Aids,-5.4129371968017744e-05,Status Developed,-1.321450029323414e-09,Measles,8.705347904355133,70.36418639692472
Hiv/Aids & Infant Deaths & Military & Status Developed,0.5410261367231002,0.49314270608030153,Infant Deaths,-0.9747819968294639,Military,-0.011983605159024052,Status Developed,0.334913775741647,Hiv/Aids,8.54144010956654,70.12998176313464
Bmi & Diphtheria & Gdp & Status Developed,0.4923147966221346,0.49155711863379736,Gdp,0.1843584843077671,Diphtheria,0.10037021765568951,Status Developed,0.00017173780076445988,Bmi,3.8821937676231193,52.47054612067604
Bmi & Percentage Expenditure & Status Developed & Thinness 1-19 Years,0.45557398201377963,0.49127445306752016,Thinness 1-19 Years,0.17162201468606905,Bmi,0.0008556309539771221,Status Developed,4.094934736957733,Percentage Expenditure,-0.3781193402593415,63.7776201068497
Hepatitis B & Hiv/Aids & Population & Status Developed,0.5314405378858538,0.4889656865816865,Population,0.03911504235765253,Hiv/Aids,-0.9382952168080596,Status Developed,-1.940425597979356e-09,Hepatitis B,7.824309693281165,67.18877469987956
Bmi & Diphtheria & Status Developed & Thinness 5-9 Years,0.47645603353449334,0.48549591162181394,Thinness 5-9 Years,0.17821313891616986,Diphtheria,0.09407258798663115,Status Developed,5.499468618782399,Bmi,-0.2686768405061006,55.33893081430784
Bmi & Measles & Status Developed & Thinness 5-9 Years,0.4286081146163738,0.4758988382265865,Thinness 5-9 Years,0.17683663323019808,Bmi,3.618242280634316e-05,Status Developed,5.882475420834981,Measles,-0.4267657742736429,64.11118433411976
Bmi & Infant Deaths & Status Developed & Under-Five Deaths,0.4710895003270785,0.47566951418737424,Infant Deaths,0.1852881283949094,Under-Five Deaths,0.2406968046184238,Status Developed,7.058196076141139,Bmi,-0.18109264017563798,61.832215317530114
Bmi & Infant Deaths & Polio & Status Developed,0.4351795626221029,0.4753482314457535,Infant Deaths,0.19565854968027463,Polio,-0.0008854129753715079,Status Developed,0.08308594741365428,Bmi,6.69926928463834,54.3227346096345
Bmi & Percentage Expenditure & Polio & Status Developed,0.47656593754481524,0.4713865669070936,Polio,0.19478090616860463,Bmi,0.0010068155780608408,Status Developed,0.07924589016604446,Percentage Expenditure,4.15289191434163,54.40785732569969
