,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Diphtheria & Fdi & Schooling,0.5436766508335238,0.6285123355352116,Fdi,0.060758979676834794,Schooling,0.025861701770126536,Diphtheria,2.14626669247355,37.86457268970375
Fdi & Schooling & Under-Five Deaths,0.5435147759104156,0.5753597836479927,Fdi,0.02047742339588877,Schooling,2.3663995713738752,Under-Five Deaths,-0.000604285692023013,40.48419508645263
Fdi & Schooling & Total Expenditure,0.54334625397704,0.5716036164653542,Fdi,0.021869041233698382,Schooling,2.31956000101316,Total Expenditure,0.012202478276863115,40.95172214940942
Fdi & Hiv/Aids & Thinness 1-19 Years,0.5427624099627567,0.4688920052065162,Fdi,0.02351003732758641,Thinness 1-19 Years,-0.926879682675541,Hiv/Aids,-0.7568813036456254,74.9944179006578
Adult Mortality & Measles & Military,0.5422691527936025,0.5393424680519666,Adult Mortality,-0.05058938751834997,Military,-7.005814286086367e-05,Measles,-0.2052718891233332,78.73586917501476
Hepatitis B & Measles & Schooling,0.5420724374764199,0.5673248802985379,Schooling,0.023032941895860398,Measles,-1.163226943895777e-05,Hepatitis B,2.2357997925511364,40.48474973521948
Measles & Schooling & Total Expenditure,0.5417813769165685,0.5605434503733415,Schooling,3.690834178427172e-05,Total Expenditure,2.374432830186533,Measles,0.022188323934439227,40.05936115313534
Gdp & Hiv/Aids & Measles,0.5415618623030732,0.44176025995822354,Gdp,0.00028247315307053557,Hiv/Aids,-0.941525191861359,Measles,-3.5535612957789436e-05,69.94224987360195
Hiv/Aids & Thinness 1-19 Years & Total Expenditure,0.5407785527471396,0.5247158735243762,Thinness 1-19 Years,-0.9294792944123019,Hiv/Aids,-0.6781499930039881,Total Expenditure,0.5205217380721793,71.63196704894649
Alcohol & Hiv/Aids & Total Expenditure,0.5405336385588693,0.5263838596338111,Hiv/Aids,0.823506206124681,Total Expenditure,-1.0137160915330419,Alcohol,0.41005252252034957,65.04765613757935
Adult Mortality & Fdi & Total Expenditure,0.5401252715779372,0.5722878840006208,Adult Mortality,-0.051195185251782446,Fdi,0.012403090072685075,Total Expenditure,0.39127006260239117,75.98383449623086
Military & Population & Schooling,0.5389960006562277,0.5734764533433419,Schooling,0.12581651627955442,Military,1.3157437267615837e-09,Population,2.369497581281905,40.21526161711388
Schooling & Total Expenditure & Under-Five Deaths,0.5389749121518556,0.5682549066021283,Schooling,2.307231124071599,Total Expenditure,-0.02896278286019964,Under-Five Deaths,-0.0010027844202292364,41.65743786234341
Hiv/Aids & Polio & Thinness 5-9 Years,0.5387361157671637,0.6184905313328679,Hiv/Aids,-0.8781537098773399,Thinness 5-9 Years,0.0708346913977962,Polio,-0.7251946870939848,69.02422884754657
Adult Mortality & Measles & Total Expenditure,0.5381677837835296,0.5966980775948056,Adult Mortality,-0.051240565812936796,Total Expenditure,-5.9201499766192105e-05,Measles,0.3873224956270059,76.10425204418846
Infant Deaths & Military & Schooling,0.5370456783673832,0.5798305326384856,Infant Deaths,-0.00012786348969071957,Military,0.08200859733893516,Schooling,2.3337255033552835,40.73936509030457
Hiv/Aids & Infant Deaths & Thinness 1-19 Years,0.5363335486045203,0.4879495216150236,Infant Deaths,-0.9710835028906055,Thinness 1-19 Years,0.0025550926229175822,Hiv/Aids,-0.8543250027454177,75.46707639753656
Hepatitis B & Hiv/Aids & Thinness 1-19 Years,0.5355005673116564,0.5228554597827719,Hiv/Aids,0.03649351612440657,Thinness 1-19 Years,-0.8908597770636596,Hepatitis B,-0.7905026646433726,72.409303597366
Adult Mortality & Military & Population,0.5347355159194758,0.5363453781643892,Adult Mortality,-0.05143362833371699,Military,-0.16625562581052003,Population,-1.1286052778113474e-08,78.80442472501932
Gdp & Hiv/Aids & Total Expenditure,0.5346161740888893,0.5406379782012054,Gdp,0.0002515378902250722,Hiv/Aids,-0.9769216492741617,Total Expenditure,0.5356075176205514,66.88541177367297
Hiv/Aids & Infant Deaths & Thinness 5-9 Years,0.5341701130015667,0.4817378221406406,Infant Deaths,-0.8995874019379321,Thinness 5-9 Years,0.002662311137224496,Hiv/Aids,-0.8644890910211132,75.51614625041945
Hepatitis B & Hiv/Aids & Thinness 5-9 Years,0.5336075554307114,0.5150302240584985,Hiv/Aids,0.032493054383912735,Thinness 5-9 Years,-0.9470885570075303,Hepatitis B,-0.7519579508940989,72.44799020586194
Gdp & Hiv/Aids & Infant Deaths,0.532913093907885,0.5407273883929369,Infant Deaths,0.0002762305942812326,Gdp,-0.9722386332423119,Hiv/Aids,-0.010936780892254413,70.17136851553954
Hiv/Aids & Population & Thinness 5-9 Years,0.5322986683756076,0.5175785783967903,Thinness 5-9 Years,-0.8953786182633164,Population,9.0990299395624e-09,Hiv/Aids,-0.8065295958223351,75.1812357163938
Hiv/Aids & Military & Thinness 1-19 Years,0.5321828539481135,0.5108934792889908,Thinness 1-19 Years,-0.9533225887404164,Military,0.30324644206403173,Hiv/Aids,-0.7912000330235895,74.74845686798236
Fdi & Hiv/Aids & Thinness 5-9 Years,0.5319736218087094,0.4930247874758434,Fdi,0.01738423206631602,Thinness 5-9 Years,-0.9101512457155558,Hiv/Aids,-0.7637669834131313,74.90613405982346
Hiv/Aids & Measles & Thinness 5-9 Years,0.5307535562276378,0.49517040939206547,Hiv/Aids,-0.9164984495647689,Thinness 5-9 Years,-1.0577541416463232e-05,Measles,-0.7099161075960346,75.07646507248273
Alcohol & Hepatitis B & Hiv/Aids,0.5304693225459658,0.5478238309482619,Hiv/Aids,0.8102989140280504,Hepatitis B,0.037742342981874975,Alcohol,-0.9349423662571229,64.52391848130748
Hiv/Aids & Thinness 5-9 Years & Total Expenditure,0.5301525227978185,0.5463330839220262,Thinness 5-9 Years,-0.9249041564544378,Hiv/Aids,-0.705839678250063,Total Expenditure,0.49857368729729556,71.91820592035059
Hiv/Aids & Military & Thinness 5-9 Years,0.5300351739941345,0.497842421412165,Thinness 5-9 Years,-0.9532209369407962,Military,0.3325097364853508,Hiv/Aids,-0.7900745012881053,74.66348102068102
Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years,0.5292752138023883,0.5300447895925106,Hiv/Aids,-0.8590505629063608,Thinness 5-9 Years,-0.5051068330860538,Thinness 1-19 Years,-0.3142929593576394,75.4330233709164
Hiv/Aids & Measles & Thinness 1-19 Years,0.5281499454703587,0.511200827859158,Hiv/Aids,-0.977665640794149,Thinness 1-19 Years,-5.915217580834854e-06,Measles,-0.7066410120054313,75.0744239248667
Adult Mortality & Fdi & Population,0.5269513970579998,0.5744602593210382,Adult Mortality,-0.05124397908420756,Fdi,0.017992056609247888,Population,-6.932836653676351e-09,78.39885555616104
Adult Mortality & Fdi & Military,0.5261261900297802,0.5688417364189384,Adult Mortality,-0.05093547921963647,Military,0.015461147947411661,Fdi,-0.1460825337674131,78.35743794016541
Alcohol & Fdi & Hiv/Aids,0.5234041284483952,0.5310069393807358,Fdi,0.8319377940849748,Hiv/Aids,0.02323496854933023,Alcohol,-1.0016389704393214,67.50505144655901
Alcohol & Hiv/Aids & Population,0.5219220396049071,0.5218297907370488,Population,0.8735476195250831,Hiv/Aids,-0.9621422109700122,Alcohol,-3.2347052180780116e-09,67.53661359284186
Fdi & Gdp & Hiv/Aids,0.5204834223692549,0.5165496503141439,Fdi,0.018842794114753043,Gdp,0.00027383144051533194,Hiv/Aids,-0.9704861723401877,69.884365459215
Gdp & Hiv/Aids & Percentage Expenditure,0.5200401082468403,0.5081807465011023,Gdp,0.0003383499562270115,Hiv/Aids,-1.025471001070866,Percentage Expenditure,-0.0005332889275328369,70.10050654312664
Alcohol & Hiv/Aids & Military,0.519787003514672,0.5384054438882612,Hiv/Aids,0.8382865982524668,Military,-0.9724926829207432,Alcohol,0.32589274597772117,66.9789352671296
Alcohol & Hiv/Aids & Measles,0.518464147327097,0.5422474175591985,Hiv/Aids,0.8346426564179574,Measles,-0.9624667602575852,Alcohol,-4.021885554610829e-05,67.56427882197407
Hepatitis B & Hiv/Aids & Percentage Expenditure,0.51538584448705,0.5512189110419621,Hiv/Aids,0.056192865284942765,Hepatitis B,-0.9832460412849306,Percentage Expenditure,0.0016966703503301336,65.8794171564172
Hiv/Aids & Percentage Expenditure & Under-Five Deaths,0.5144414844438574,0.5589530531466436,Hiv/Aids,-0.9906043788966143,Under-Five Deaths,0.001558711252474435,Percentage Expenditure,-0.008016314157528919,70.9561854272082
Hiv/Aids & Thinness 5-9 Years & Under-Five Deaths,0.5129047147980872,0.5458401577397733,Hiv/Aids,-0.9025201292142853,Thinness 5-9 Years,-0.7541524591603984,Under-Five Deaths,0.0009133902130399514,75.24899091049019
Hiv/Aids & Percentage Expenditure & Total Expenditure,0.5121293811449081,0.5347082476013374,Hiv/Aids,-1.0671678053004574,Total Expenditure,0.0015618323035190692,Percentage Expenditure,0.5560600202174913,67.38870441965494
Hiv/Aids & Infant Deaths & Percentage Expenditure,0.5119220268290001,0.5405216189516651,Infant Deaths,-1.0203468550100756,Hiv/Aids,-0.010566063794980209,Percentage Expenditure,0.0016414764057759155,70.67433025469091
Gdp & Hiv/Aids & Military,0.5088506848722023,0.5347501164707233,Gdp,0.0002532015016362704,Military,-1.0398916936553202,Hiv/Aids,0.05188279270762564,69.94113731655051
Hiv/Aids & Thinness 1-19 Years & Under-Five Deaths,0.5074853408615738,0.5672907736430325,Hiv/Aids,-0.9788765917371508,Thinness 1-19 Years,-0.8123000405746507,Under-Five Deaths,0.0013606505650619219,75.46021012171542
Hiv/Aids & Measles & Percentage Expenditure,0.504723520771611,0.4972340437880858,Hiv/Aids,-0.9994580815002758,Measles,-4.3655320960505706e-05,Percentage Expenditure,0.0015088543701247837,70.63060856733983
Hiv/Aids & Military & Percentage Expenditure,0.5043997314284294,0.48571128141609454,Hiv/Aids,-0.9535915472624217,Military,0.20781766535992943,Percentage Expenditure,0.0016961174309490087,69.91911296467222
Hiv/Aids & Polio & Total Expenditure,0.49751451101556105,0.4317145023462472,Hiv/Aids,-1.0463646316822879,Total Expenditure,0.09376807357766889,Polio,0.7391664064727461,59.55513769784646
Hiv/Aids & Percentage Expenditure & Population,0.49703286520644663,0.5091767510828058,Population,-0.977934760559235,Hiv/Aids,0.0016969700657213974,Percentage Expenditure,-4.4692997504153785e-09,70.58604525502541
Gdp & Hiv/Aids & Population,0.4967298565296453,0.5719112702152891,Population,0.0002557311500141558,Gdp,-0.9926497527628793,Hiv/Aids,-3.823377465982552e-09,70.20861002985907
Diphtheria & Hiv/Aids & Total Expenditure,0.492881866572345,0.4667344416822975,Hiv/Aids,0.10923451906925664,Diphtheria,-0.9408698100694592,Total Expenditure,0.6833693300553806,58.07534350243641
Fdi & Hiv/Aids & Percentage Expenditure,0.48895348063426675,0.5488779888906125,Fdi,0.02425992164121364,Hiv/Aids,-0.9703804603566153,Percentage Expenditure,0.0015312838433355258,70.24937403085285
Hiv/Aids & Polio & Under-Five Deaths,0.48754559680422116,0.423708605603923,Hiv/Aids,-0.9502918942910631,Polio,0.09523011032368513,Under-Five Deaths,-0.008424455398241656,64.31796017629667
Diphtheria & Hiv/Aids & Infant Deaths,0.4840626384364783,0.4477586485973204,Infant Deaths,0.1099566574060544,Hiv/Aids,-1.0288649967314007,Diphtheria,-0.009405540982749127,62.97030602699235
Diphtheria & Hiv/Aids & Under-Five Deaths,0.47682849048294357,0.4886794373495975,Hiv/Aids,0.11663784367480878,Diphtheria,-0.9601763080098478,Under-Five Deaths,-0.006904245129873367,62.16138870442712
Diphtheria & Hiv/Aids & Polio,0.47570571618381985,0.4667437889896976,Hiv/Aids,0.09266941455877395,Diphtheria,-1.0016382859445123,Polio,0.05136694817566446,59.57730243609741
Diphtheria & Fdi & Hiv/Aids,0.4757002727988446,0.4320689392104743,Fdi,0.1330130184952174,Hiv/Aids,0.03310907837413803,Diphtheria,-0.9690711714307266,60.09986922744908
Bmi & Diphtheria & Gdp,0.4751237470626828,0.4611316322610792,Gdp,0.19350744605847126,Diphtheria,0.11517481053382791,Bmi,0.00020872206449493543,51.33805497533885
Bmi & Percentage Expenditure & Polio,0.4721954151607185,0.398341872515229,Polio,0.20153918536178203,Bmi,0.0013119143271663471,Percentage Expenditure,0.09156265899952079,53.47425301195483
Hiv/Aids & Infant Deaths & Polio,0.4694503724608824,0.4552232622659233,Infant Deaths,-0.9696930936010957,Hiv/Aids,-0.008838181729486885,Polio,0.0974722929196618,63.636234678224795
Bmi & Percentage Expenditure & Thinness 5-9 Years,0.4692320789924136,0.34256077905472065,Thinness 5-9 Years,0.19971482620331166,Bmi,0.0014018920469257362,Percentage Expenditure,-0.3985889575228229,63.01479038798613
Hiv/Aids & Infant Deaths & Total Expenditure,0.46758069089064813,0.3638661341298749,Infant Deaths,-1.0732875471135057,Hiv/Aids,-0.00974170774149081,Total Expenditure,0.7761332265684849,67.5177934943139
Diphtheria & Hiv/Aids & Measles,0.4635506354246088,0.46622771990798484,Hiv/Aids,0.12307931222198921,Diphtheria,-0.9455427819926576,Measles,-4.8220149686408785e-05,61.325553578861445
Hiv/Aids & Measles & Polio,0.46313544886918534,0.4243731609060836,Hiv/Aids,-1.0064911931314522,Polio,-4.5906639507677625e-05,Measles,0.10781818067061381,62.70993464269261
Bmi & Gdp & Polio,0.4610451665329358,0.4576457591253841,Gdp,0.20866091116296748,Polio,0.0002093076791122031,Bmi,0.08240702527579757,53.67982720894145
Fdi & Hiv/Aids & Polio,0.4603500547631054,0.43919661090513973,Fdi,0.03139445605010811,Hiv/Aids,-1.0275400683109726,Polio,0.10427800963010109,62.87154996272136
Bmi & Diphtheria & Thinness 5-9 Years,0.45956938686048354,0.35487652743172715,Diphtheria,0.19022584451599553,Thinness 5-9 Years,0.1093601454322617,Bmi,-0.4376586074490778,55.43790006712564
Bmi & Diphtheria & Percentage Expenditure,0.4581604677327774,0.46630756479637714,Diphtheria,0.18971761345649435,Bmi,0.12209368622634954,Percentage Expenditure,0.0012198802168801824,51.25155997417133
Diphtheria & Hiv/Aids & Military,0.4573430386663254,0.46609026848177837,Hiv/Aids,0.12537021466573287,Military,-1.0170658682948506,Diphtheria,0.07970002429255703,61.021830764897345
Bmi & Gdp & Thinness 5-9 Years,0.45582543121472846,0.4330161434592793,Thinness 5-9 Years,0.1772840610582745,Gdp,0.00022450914372323694,Bmi,-0.3675669079944942,63.39115419153402
Hepatitis B & Hiv/Aids & Polio,0.45169300043535804,0.42874496143725205,Hiv/Aids,0.008956193182563335,Polio,-0.9913636339401943,Hepatitis B,0.09513299209439442,63.37534430191421
Hepatitis B & Hiv/Aids & Total Expenditure,0.4491719538698264,0.4031668499235934,Hiv/Aids,0.045846113044117606,Total Expenditure,-1.0315142597976739,Hepatitis B,0.7858394008664832,63.33988908825245
Diphtheria & Hiv/Aids & Population,0.4485191616982689,0.49582933853109123,Population,0.11846549881326345,Hiv/Aids,-0.9632805440683404,Diphtheria,-5.278466310380272e-09,61.77582124463963
Bmi & Gdp & Thinness 1-19 Years,0.4484376082991132,0.45688456715613524,Thinness 1-19 Years,0.1712587957146625,Gdp,0.0002213541317800777,Bmi,-0.45449270322235,64.01800387036855
Hiv/Aids & Infant Deaths & Under-Five Deaths,0.4475945140005931,0.47965972567394155,Infant Deaths,-0.9837631423084878,Hiv/Aids,0.19268706717041265,Under-Five Deaths,-0.15247105355233767,72.19639125461407
Bmi & Fdi & Gdp,0.4458620149709301,0.3328074970083776,Fdi,0.23273201443868569,Gdp,0.006441165575805043,Bmi,0.00023151654304000903,59.444346898943934
Hiv/Aids & Total Expenditure & Under-Five Deaths,0.4448503996652147,0.4560530086527548,Hiv/Aids,-1.0751457567859737,Total Expenditure,0.6495846044368272,Under-Five Deaths,-0.008748144610338758,68.55261942167765
Hiv/Aids & Military & Polio,0.4440434520452443,0.4613093327323412,Hiv/Aids,-0.9619115092781486,Military,-0.0992778181721282,Polio,0.09956672717130276,63.65318399259993
Bmi & Gdp & Hepatitis B,0.44359112973039094,0.3909562434148597,Gdp,0.2129634332843667,Bmi,0.00024918749792262647,Hepatitis B,0.03783775760697997,57.184874718484814
Hiv/Aids & Polio & Population,0.44356911385839404,0.46855256630401243,Population,-0.9186017764058444,Hiv/Aids,0.10390246105068131,Polio,-3.389625743407376e-09,63.05993781568816
Hiv/Aids & Population & Under-Five Deaths,0.43943609392551375,0.3845878126604364,Population,-1.018046138612636,Hiv/Aids,2.337837778718271e-08,Under-Five Deaths,-0.01826229642362037,72.19507126266217
Bmi & Percentage Expenditure & Thinness 1-19 Years,0.4393247820366238,0.4389391989178153,Thinness 1-19 Years,0.18024614753988036,Bmi,0.0011791631313796136,Percentage Expenditure,-0.44071518073373284,64.35502671195916
Diphtheria & Hepatitis B & Hiv/Aids,0.4376081438632841,0.510780499131881,Hiv/Aids,0.1256690918155881,Diphtheria,-0.0013433312520004426,Hepatitis B,-0.9985522449950225,61.053910366213046
Alcohol & Bmi & Percentage Expenditure,0.43165793039114964,0.3942782270020371,Bmi,0.36992864811083687,Percentage Expenditure,0.21346641668810068,Alcohol,0.0011311015461899915,58.91295159504968
Alcohol & Bmi & Diphtheria,0.42967799621561503,0.4398483907197782,Diphtheria,0.464465133892723,Bmi,0.2009384290935404,Alcohol,0.10229954069492955,51.28940080274109
Bmi & Diphtheria & Thinness 1-19 Years,0.4293777136491825,0.44725551572373,Diphtheria,0.17889414179621776,Thinness 1-19 Years,0.10206483582099732,Bmi,-0.5272859168435118,56.58454054631292
Hiv/Aids & Measles & Under-Five Deaths,0.42904014987851824,0.3784190518399487,Hiv/Aids,-1.0887106255912962,Under-Five Deaths,2.389188162470933e-05,Measles,-0.010576696305663024,72.55652678896232
Fdi & Hiv/Aids & Under-Five Deaths,0.4279847672903209,0.40834599130514226,Fdi,0.03190527175430496,Hiv/Aids,-1.0238132490047671,Under-Five Deaths,-0.008612906388385511,71.97184990308857
Bmi & Gdp & Under-Five Deaths,0.427032235850649,0.39584642673697046,Gdp,0.21940168905094076,Under-Five Deaths,0.00023348413088742547,Bmi,-0.002496407915078879,60.076764037521684
Alcohol & Bmi & Polio,0.4263360997195204,0.39320884276863877,Polio,0.43229152246227837,Bmi,0.21887334498602015,Alcohol,0.08875488667155011,51.62558083670105
Bmi & Gdp & Population,0.42616934138896395,0.38642838854311573,Population,0.2238810439420269,Gdp,0.0002478066946888428,Bmi,3.2964182292349785e-09,59.77456071980183
Hiv/Aids & Military & Under-Five Deaths,0.4261107231831526,0.33503193068866155,Hiv/Aids,-1.0348416663688795,Military,-0.06322258734138264,Under-Five Deaths,-0.01577436133879012,72.44812133908883
Bmi & Diphtheria & Military,0.4254600835455585,0.3167416390990328,Diphtheria,0.24288246881707373,Military,0.11560122636295353,Bmi,-0.1565249800210285,50.959042187963746
Alcohol & Bmi & Gdp,0.4244622298655673,0.45232132096511435,Gdp,0.33275506628682877,Bmi,0.19677238378230802,Alcohol,0.00019338347406773658,59.5882525798134
Hiv/Aids & Infant Deaths & Population,0.42372322787341965,0.40825793917848463,Infant Deaths,-1.0411935995967625,Population,-0.02083843108978515,Hiv/Aids,1.7560617715910508e-08,72.14909339283933
Bmi & Polio & Thinness 1-19 Years,0.4235795419925424,0.44847107023772637,Polio,0.17495785926977372,Thinness 1-19 Years,0.09359059261238292,Bmi,-0.4938822908721895,57.54388370252855
Bmi & Gdp & Measles,0.4233826986728977,0.38983916286722536,Gdp,0.2338976606401213,Bmi,0.0002258005717417024,Measles,3.5737840337651454e-05,59.165297204295015
Hiv/Aids & Infant Deaths & Measles,0.4217901678320909,0.3820989900544834,Infant Deaths,-1.0397013508354633,Hiv/Aids,-0.012452338505199856,Measles,1.3252287165902666e-05,72.33088281282699
Bmi & Gdp & Total Expenditure,0.4214567464261303,0.4007787013471744,Gdp,0.2227002701967146,Total Expenditure,0.00022661913644441561,Bmi,0.07960105848097465,59.20934976209273
Bmi & Hepatitis B & Percentage Expenditure,0.4214315199897135,0.41324973482000615,Bmi,0.22441531046303634,Hepatitis B,0.03990506407598011,Percentage Expenditure,0.0013796895055649286,57.09373594607113
Hepatitis B & Hiv/Aids & Infant Deaths,0.4205505497181331,0.439566464253633,Infant Deaths,0.041234353755242086,Hiv/Aids,-1.0259044251869132,Hepatitis B,-0.010641693570543957,68.96009756457936
Bmi & Diphtheria & Total Expenditure,0.42002432242452586,0.33691756808116213,Diphtheria,0.22295247945246519,Total Expenditure,0.1250456017116431,Bmi,0.2166682685678831,49.39004784772696
Alcohol & Bmi & Thinness 1-19 Years,0.4184437963221175,0.3880618079632514,Thinness 1-19 Years,0.40696228556591496,Bmi,0.1837566131557038,Alcohol,-0.41633415835504084,62.855915242672594
Bmi & Polio & Thinness 5-9 Years,0.41669041196978596,0.4611932584613658,Polio,0.1849210512027114,Thinness 5-9 Years,0.09170426256349283,Bmi,-0.4555946578865426,57.21239002432581
Bmi & Percentage Expenditure & Under-Five Deaths,0.41662059086654163,0.36688239129144484,Under-Five Deaths,0.21799575323471446,Bmi,0.0014422212452891825,Percentage Expenditure,-0.003408887563428849,60.70093292162413
Hiv/Aids & Measles & Total Expenditure,0.4156654811008402,0.4446258215563429,Hiv/Aids,-1.0954703966547468,Total Expenditure,-5.825330497543673e-05,Measles,0.6416232221839737,68.26932830897296
Bmi & Gdp & Military,0.4152452830672392,0.4207561985418927,Gdp,0.21936890560936714,Military,0.00023273963564243854,Bmi,-0.06755541805699979,60.13608672343069
Hepatitis B & Hiv/Aids & Under-Five Deaths,0.4152213793135568,0.46884611725972336,Hiv/Aids,0.036483201731746344,Under-Five Deaths,-1.0230659376577274,Hepatitis B,-0.009001792688109196,69.48405457035199
Fdi & Hiv/Aids & Total Expenditure,0.4143859225965677,0.45957196502140985,Fdi,0.02923910403969145,Hiv/Aids,-1.0774104448582882,Total Expenditure,0.7556433051982071,67.12854724281615
Hepatitis B & Hiv/Aids & Measles,0.41431182089682084,0.3866181956013196,Hiv/Aids,0.05526009498706696,Measles,-1.0201283869763276,Hepatitis B,-5.544646468085244e-05,67.53120981980942
Bmi & Diphtheria & Infant Deaths,0.41402890354881733,0.3398861953250076,Infant Deaths,0.24354581809451153,Diphtheria,0.11735316401750434,Bmi,-0.0009762956459010562,50.446782155735626
Bmi & Gdp & Infant Deaths,0.4133859412892089,0.4273706765565406,Infant Deaths,0.2249131786467909,Gdp,0.00021198530132059782,Bmi,-0.002973404363149532,60.00741497131773
Hiv/Aids & Infant Deaths & Military,0.41146888485891675,0.40701714530093935,Infant Deaths,-1.0213602092421283,Military,-0.011559589536777716,Hiv/Aids,0.19750448249402028,71.73058185819079
Bmi & Population & Thinness 1-19 Years,0.4110229802020154,0.33942953308700585,Thinness 1-19 Years,0.20644435120979404,Population,1.2528873722339929e-08,Bmi,-0.6343670001789675,64.64818399643931
Hepatitis B & Hiv/Aids & Military,0.4110111064959702,0.37439164536723846,Hiv/Aids,0.05473489188328805,Military,-1.0062692194655238,Hepatitis B,-0.08465410810314823,67.81927343992551
Hiv/Aids & Military & Total Expenditure,0.4108624370621851,0.43121558739288945,Hiv/Aids,-1.0373521812908504,Military,0.41561656528877344,Total Expenditure,0.7109258831002188,66.60053144729798
Bmi & Diphtheria & Polio,0.41072091331529503,0.39536999964474523,Diphtheria,0.23960054691416774,Polio,0.07718274362291158,Bmi,0.04512552568532757,50.44494499030512
Alcohol & Bmi & Thinness 5-9 Years,0.41062365497662257,0.4133658463822654,Thinness 5-9 Years,0.3751758992750231,Bmi,0.19061256837558488,Alcohol,-0.40332261679659326,62.615195019601195
Bmi & Thinness 1-19 Years & Thinness 5-9 Years,0.4068135969534794,0.3157177348711184,Bmi,0.21236777744159657,Thinness 5-9 Years,-0.32479615387081007,Thinness 1-19 Years,-0.20817466775945406,63.9156677352697
Bmi & Hepatitis B & Thinness 5-9 Years,0.4067491282938885,0.3359203184401902,Bmi,0.19956229610190312,Thinness 5-9 Years,0.031183607604654374,Hepatitis B,-0.5531632542425664,62.261186745797744
Bmi & Hepatitis B & Thinness 1-19 Years,0.404974835736131,0.342628134554225,Bmi,0.1876948459145804,Thinness 1-19 Years,0.04584778181437626,Hepatitis B,-0.6116752320724195,61.723301917570886
Hiv/Aids & Population & Total Expenditure,0.4038480655081059,0.4686631343060448,Population,-1.0415568028649749,Hiv/Aids,-3.477045910748114e-09,Total Expenditure,0.7535793415678929,67.42627786936376
Bmi & Military & Percentage Expenditure,0.4035863874780615,0.3969582264413185,Bmi,0.23128740450777427,Military,0.03594987657047156,Percentage Expenditure,0.0012944002527283483,59.80888410716726
Fdi & Hiv/Aids & Infant Deaths,0.40352233593177983,0.4441291283109081,Infant Deaths,0.027312376992643626,Fdi,-1.071449528845973,Hiv/Aids,-0.011028871540163663,72.31351709386303
Bmi & Infant Deaths & Percentage Expenditure,0.40332449221593847,0.40752838095621713,Infant Deaths,0.22861876272788803,Bmi,-0.002416151636421739,Percentage Expenditure,0.0013266149619095562,60.16064138585576
Fdi & Hepatitis B & Hiv/Aids,0.40038623187510336,0.44149501976456373,Fdi,0.03035325746321551,Hiv/Aids,0.06070326638963693,Hepatitis B,-0.9703970595676394,66.70819733783715
Bmi & Measles & Percentage Expenditure,0.39979024341925246,0.41280678961102524,Bmi,0.23060233061961768,Measles,3.1273746747317814e-05,Percentage Expenditure,0.0013701181575756422,59.76989525156554
Bmi & Fdi & Percentage Expenditure,0.39770363342321174,0.4236502074140449,Fdi,0.22355227234915934,Bmi,0.014936807952785661,Percentage Expenditure,0.001482307696769574,60.007725651171654
Diphtheria & Gdp & Thinness 5-9 Years,0.39757758109886954,0.42528480623600523,Thinness 5-9 Years,0.10449200544939971,Gdp,0.00022519435265004533,Diphtheria,-0.6934557496348337,62.63724188251588
Bmi & Diphtheria & Hepatitis B,0.3973819853504539,0.39698666981147657,Diphtheria,0.2218110830927988,Bmi,0.13798979542633732,Hepatitis B,-0.010351855836794497,50.388661331210216
Bmi & Population & Thinness 5-9 Years,0.39709745544239583,0.3833477898495995,Thinness 5-9 Years,0.18593065576372492,Population,1.3342481507209121e-08,Bmi,-0.6787069497738853,65.67629115833212
Bmi & Measles & Thinness 1-19 Years,0.395971002324396,0.3501088120259346,Bmi,0.21583040899426573,Thinness 1-19 Years,3.5160932523227625e-05,Measles,-0.5422587502417087,63.98902269693642
Bmi & Polio & Total Expenditure,0.39594735773529993,0.35769007846509837,Total Expenditure,0.2412585006066617,Polio,0.09534868504700468,Bmi,0.18376735988253035,51.579834768780955
Alcohol & Bmi & Infant Deaths,0.3954983284462638,0.3289340876735155,Infant Deaths,0.4826576224023385,Bmi,0.23235492516443623,Alcohol,-0.0019819411913973533,58.59375656067624
Hepatitis B & Hiv/Aids & Population,0.39492950036034025,0.4299062778929241,Population,0.05648282875463744,Hiv/Aids,-1.0560310336665848,Hepatitis B,-3.236262978637145e-09,67.4498920139206
Bmi & Diphtheria & Population,0.3944989271460789,0.41144857404059826,Population,0.23443694799157175,Diphtheria,0.12092439479148341,Bmi,4.0877126408988594e-09,50.564010976515846
Bmi & Infant Deaths & Polio,0.39415946183598705,0.3594691707776105,Infant Deaths,0.23747175164735454,Polio,-0.0016439686523612891,Bmi,0.09724142253546424,52.63588169045133
Bmi & Polio & Under-Five Deaths,0.39386496644674107,0.36174225413186034,Polio,0.22826874568374209,Under-Five Deaths,0.10113931759842705,Bmi,-0.001334219168086474,52.78428380802876
Fdi & Hiv/Aids & Measles,0.39275349150158356,0.39374141155463277,Fdi,0.02443754282935299,Hiv/Aids,-1.0208144152015313,Measles,-7.216773958238863e-05,71.79390263827912
Diphtheria & Percentage Expenditure & Thinness 5-9 Years,0.3919815026241137,0.40086631580225096,Thinness 5-9 Years,0.11440459477633465,Diphtheria,0.0012956591627398672,Percentage Expenditure,-0.697647495702355,62.4553054842983
